"keyPhotoID","OutcropPhoto","Photomicrograph","CLImage","OtherImage","TSOverview","OtherDocument","WayptIDKey","MacrostructureID","SampleIDKey","TSDescID","PhotoLinkRelative2"
215,0,1,0,0,0,0,,0,70,12,"\Photos\USTProject\HS-15-STR-6\PETROGRAPHY\SLR Photos_ HS-15-STR-6\HS-15-STR-6C-1-PPL.jpg"
216,0,1,0,0,0,0,,0,70,12,"\Photos\USTProject\HS-15-STR-6\PETROGRAPHY\SLR Photos_ HS-15-STR-6\HS-15-STR-6C-1-XPL.jpg"
217,0,1,0,0,0,0,,0,71,13,"\Photos\USTProject\HS-15-STR-6\PETROGRAPHY\SLR Photos_ HS-15-STR-6\HS-15-STR-6D-0-PPl.jpg"
218,0,1,0,0,0,0,,0,71,13,"\Photos\USTProject\HS-15-STR-6\PETROGRAPHY\SLR Photos_ HS-15-STR-6\HS-15-STR-6D-1-PPL.jpg"
219,0,1,0,0,0,0,,0,71,13,"\Photos\USTProject\HS-15-STR-6\PETROGRAPHY\SLR Photos_ HS-15-STR-6\HS-15-STR-6D-1-XPL.jpg"
220,0,0,0,0,0,0,,0,72,14,"\Photos\USTProject\HS-15-STR-6\PETROGRAPHY\SLR Photos_ HS-15-STR-6\HS-15-STR-6E-0-PPL.jpg"
221,0,1,0,0,0,0,,0,72,14,"\Photos\USTProject\HS-15-STR-6\PETROGRAPHY\SLR Photos_ HS-15-STR-6\HS-15-STR-6E-1-PPL.jpg"
222,0,0,0,0,0,0,,0,73,15,"\Photos\USTProject\HS-15-STR-6\PETROGRAPHY\SLR Photos_ HS-15-STR-6\HS-15-STR-6F-0-PPL.jpg"
223,0,0,0,0,0,0,,0,73,15,"\Photos\USTProject\HS-15-STR-6\PETROGRAPHY\SLR Photos_ HS-15-STR-6\HS-15-STR-6F-1-PPL.jpg"
224,0,0,0,0,0,0,,0,73,15,"\Photos\USTProject\HS-15-STR-6\PETROGRAPHY\SLR Photos_ HS-15-STR-6\HS-15-STR-6F-2-PPL.jpg"
225,0,1,0,0,0,0,,0,74,16,"\Photos\USTProject\HS-15-STR-6\PETROGRAPHY\SLR Photos_ HS-15-STR-6\HS-15-STR-6G-0-PPL.jpg"
226,0,1,0,0,0,0,,0,74,16,"\Photos\USTProject\HS-15-STR-6\PETROGRAPHY\SLR Photos_ HS-15-STR-6\HS-15-STR-6G-1-PPL.jpg"
227,0,1,0,0,0,0,,0,74,16,"\Photos\USTProject\HS-15-STR-6\PETROGRAPHY\SLR Photos_ HS-15-STR-6\HS-15-STR-6G-2-PPL.jpg"
228,0,0,1,0,0,0,,0,68,10,"\Photos\USTProject\HS-15-STR-6\CL_AND_OVERVIEW\HS-15-STR-6A-1-CL.JPG"
229,0,0,1,0,0,0,,0,68,10,"\Photos\USTProject\HS-15-STR-6\CL_AND_OVERVIEW\HS-15-STR-6A-2-CL.JPG"
230,0,0,1,0,0,0,,0,69,11,"\Photos\USTProject\HS-15-STR-6\CL_AND_OVERVIEW\HS-15-STR-6B-1-CL.JPG"
231,0,0,1,0,0,0,,0,69,11,"\Photos\USTProject\HS-15-STR-6\CL_AND_OVERVIEW\HS-15-STR-6B-2-CL.JPG"
232,0,0,1,0,0,0,,0,70,12,"\Photos\USTProject\HS-15-STR-6\CL_AND_OVERVIEW\HS-15-STR-6C-CL.JPG"
233,0,0,1,0,0,0,,0,71,13,"\Photos\USTProject\HS-15-STR-6\CL_AND_OVERVIEW\HS-15-STR-6D-CL.JPG"
234,0,0,1,0,0,0,,0,72,14,"\Photos\USTProject\HS-15-STR-6\CL_AND_OVERVIEW\HS-15-STR-6E-CL.JPG"
235,0,0,1,0,0,0,,0,73,15,"\Photos\USTProject\HS-15-STR-6\CL_AND_OVERVIEW\HS-15-STR-6F-1-CL.JPG"
236,0,0,1,0,0,0,,0,73,15,"\Photos\USTProject\HS-15-STR-6\CL_AND_OVERVIEW\HS-15-STR-6F-2-CL.JPG"
237,0,0,1,0,0,0,,0,17,26,"\Photos\USTProject\HS-15-SBR-12\CL\HS-15-SBR-12A-1-CL.JPG"
238,0,0,1,0,0,0,,0,17,26,"\Photos\USTProject\HS-15-SBR-12\CL\HS-15-SBR-12A-2-CL.JPG"
239,0,0,1,0,0,0,,0,59,9,"\Photos\USTProject\HS-15-SBR-3\CL\HS-15-STR-3-1-CL.JPG"
240,0,0,1,0,0,0,,0,59,9,"\Photos\USTProject\HS-15-SBR-3\CL\HS-15-STR-3-2-CL.JPG"
241,0,0,1,0,0,0,,0,59,9,"\Photos\USTProject\HS-15-SBR-3\CL\HS-15-STR-3-3-CL.JPG"
242,0,0,1,0,0,0,,0,59,9,"\Photos\USTProject\HS-15-SBR-3\CL\HS-15-STR-3-4-CLCL.JPG"
243,0,0,1,0,0,0,,0,59,0,"\Photos\USTProject\HS-15-STR-3\CL_AND_OVERVIEW\HS-15-STR-3-1-CL.JPG"
244,0,0,1,0,0,0,,0,59,0,"\Photos\USTProject\HS-15-STR-3\CL_AND_OVERVIEW\HS-15-STR-3-2-CL.JPG"
245,0,0,1,0,0,0,,0,59,0,"\Photos\USTProject\HS-15-STR-3\CL_AND_OVERVIEW\HS-15-STR-3-3-CL.JPG"
246,0,0,1,0,0,0,,0,59,0,"\Photos\USTProject\HS-15-STR-3\CL_AND_OVERVIEW\HS-15-STR-3-4-CLCL.JPG"
247,0,0,1,0,0,0,,0,26,,"\Photos\USTProject\HS-15-SBR-2\CL\HS-15-SBR-002A-CL.JPG"
248,0,0,0,0,0,0,,0,27,,"\Photos\USTProject\HS-15-SBR-2\CL\HS-15-sBR-002B-1-CL.JPG"
249,0,0,0,0,0,0,,0,27,,"\Photos\USTProject\HS-15-SBR-2\CL\HS-15-SBR-002B-2-CL.JPG"
250,0,0,0,0,0,0,,0,28,,"\Photos\USTProject\HS-15-SBR-2\CL\HS-15-SBR-002C-CL.JPG"
251,0,0,1,0,0,0,,0,29,,"\Photos\USTProject\HS-15-SBR-2\CL\HS-15-SBR-002D-CL.JPG"
252,0,0,1,0,0,0,,0,28,,"\Photos\USTProject\HS-15-SBR-2\CL\HS-15-SBR-002C-CL.JPG"
253,0,0,1,0,0,0,,0,27,,"\Photos\USTProject\HS-15-SBR-2\CL\HS-15-sBR-002B-1-CL.JPG"
254,0,0,1,0,0,0,,0,27,,"\Photos\USTProject\HS-15-SBR-2\CL\HS-15-SBR-002B-2-CL.JPG"
255,0,0,1,0,0,0,,0,26,,"\Photos\USTProject\HS-15-SBR-2\CL\HS-15-SBR-002A-CL.JPG"
256,0,0,1,0,0,0,,0,26,,"\Photos\USTProject\HS-15-SBR-2\CL\HS-15-SBR-002A-CL.JPG"
258,0,0,1,0,0,0,,0,26,,"\Photos\USTProject\HS-15-SBR-2\CL\HS-15-SBR-002A-CL.JPG"
259,0,0,1,0,0,0,,0,26,,"\Photos\USTProject\HS-15-SBR-2\CL\HS-15-SBR-002A-CL.JPG"
260,0,0,1,0,0,0,,0,27,,"\Photos\USTProject\HS-15-SBR-2\CL\HS-15-sBR-002B-1-CL.JPG"
261,0,0,0,0,0,0,,0,26,,"\Photos\USTProject\HS-15-SBR-2\CL\HS-15-SBR-002A-CL.JPG"
262,0,0,1,0,0,0,,0,26,35,"\Photos\USTProject\HS-15-SBR-2\CL\HS-15-SBR-002A-CL.JPG"
263,0,0,1,0,0,0,,0,27,36,"\Photos\USTProject\HS-15-SBR-2\CL\HS-15-sBR-002B-1-CL.JPG"
264,0,0,1,0,0,0,,0,27,36,"\Photos\USTProject\HS-15-SBR-2\CL\HS-15-SBR-002B-2-CL.JPG"
265,0,0,1,0,0,0,,0,28,,"\Photos\USTProject\HS-15-SBR-2\CL\HS-15-SBR-002C-CL.JPG"
266,0,0,1,0,0,0,,0,28,37,"\Photos\USTProject\HS-15-SBR-2\CL\HS-15-SBR-002C-CL.JPG"
267,0,0,1,0,0,0,,0,29,,"\Photos\USTProject\HS-15-SBR-2\CL\HS-15-SBR-002D-CL.JPG"
268,0,0,1,0,0,0,,0,29,38,"\Photos\USTProject\HS-15-SBR-2\CL\HS-15-SBR-002D-CL.JPG"
269,0,0,1,0,0,0,,0,31,,"\Photos\USTProject\HS-15-SBR-3\CL\HS-15-SBR-003A-CL.JPG"
270,0,0,1,0,0,0,,0,32,,"\Photos\USTProject\HS-15-SBR-3\CL\HS-15-SBR-003B-CL.JPG"
271,0,0,1,0,0,0,,0,33,,"\Photos\USTProject\HS-15-SBR-3\CL\HS-15-SBR-003C-CL.JPG"
272,0,0,1,0,0,0,,0,34,,"\Photos\USTProject\HS-15-SBR-4\CL\HS-15-sBR-004A-1-CL.JPG"
273,0,0,1,0,0,0,,0,34,,"\Photos\USTProject\HS-15-SBR-4\CL\HS-15-SBR-004A-2-CL.JPG"
274,0,0,1,0,0,0,,0,35,,"\Photos\USTProject\HS-15-SBR-4\CL\HS-15-SBR-004B-1-CL.JPG"
275,0,0,1,0,0,0,,0,35,,"\Photos\USTProject\HS-15-SBR-4\CL\HS-15-SBR-004B-2-CL.JPG"
276,0,0,1,0,0,0,,0,38,,"\Photos\USTProject\HS-15-SBR-5\CL\HS-15-SBR-005C-1-CL.JPG"
277,0,0,1,0,0,0,,0,38,,"\Photos\USTProject\HS-15-SBR-5\CL\HS-15-SBR-005C-2-CL.JPG"
278,0,0,1,0,0,0,,0,38,44,"\Photos\USTProject\HS-15-SBR-5\CL\HS-15-SBR-005C-1-CL.JPG"
279,0,0,1,0,0,0,,0,38,44,"\Photos\USTProject\HS-15-SBR-5\CL\HS-15-SBR-005C-2-CL.JPG"
280,0,0,1,0,0,0,,0,39,45,"\Photos\USTProject\HS-15-SBR-6\CL\HS-15-SBR-006A-CL.JPG"
281,0,0,1,0,0,0,,0,40,46,"\Photos\USTProject\HS-15-SBR-6\CL\HS-15-SBR-006B-1-CL.JPG"
282,0,0,1,0,0,0,,0,40,46,"\Photos\USTProject\HS-15-SBR-6\CL\HS-15-SBR-006B-2-CL.JPG"
283,0,0,0,0,0,0,,0,41,47,"\Photos\USTProject\HS-15-SBR-6\CL\HS-15-SBR-006C-1-CL.JPG"
284,0,0,0,0,0,0,,0,41,47,"\Photos\USTProject\HS-15-SBR-6\CL\HS-15-SBR-006C-2-CL.JPG"
285,0,0,1,0,0,0,,0,42,48,"\Photos\USTProject\HS-15-SBR-7\CL\HS-15-SBR-007A-CL.JPG"
286,0,0,1,0,0,0,,0,43,49,"\Photos\USTProject\HS-15-SBR-7\CL\HS-15-SBR-7B-CL.JPG"
287,0,0,1,0,0,0,,0,44,50,"\Photos\USTProject\HS-15-SBR-7\CL\HS-15-SBR-7C-1-CL.JPG"
288,0,0,1,0,0,0,,0,44,50,"\Photos\USTProject\HS-15-SBR-7\CL\HS-15-SBR-7C-2-CL.JPG"
289,0,0,1,0,0,0,,0,45,,"\Photos\USTProject\HS-15-SBR-8\CL\HS-15-SBR-8A-1-CL.JPG"
290,0,0,1,0,0,0,,0,45,,"\Photos\USTProject\HS-15-SBR-8\CL\HS-15-SBR-8A-2-CL.JPG"
291,0,0,1,0,0,0,,0,45,51,"\Photos\USTProject\HS-15-SBR-8\CL\HS-15-SBR-8A-1-CL.JPG"
292,0,0,1,0,0,0,,0,45,51,"\Photos\USTProject\HS-15-SBR-8\CL\HS-15-SBR-8A-2-CL.JPG"
293,0,0,1,0,0,0,,0,16,52,"\Photos\USTProject\HS-15-SBR-10\CL\HS-15-SBR-10B-1-CL.JPG"
294,0,0,1,0,0,0,,0,16,52,"\Photos\USTProject\HS-15-SBR-10\CL\HS-15-SBR-10B-2-CL.JPG"
295,0,0,1,0,0,0,,0,17,53,"\Photos\USTProject\HS-15-SBR-12\CL\HS-15-SBR-12A-1-CL.JPG"
296,0,0,1,0,0,0,,0,17,53,"\Photos\USTProject\HS-15-SBR-12\CL\HS-15-SBR-12A-2-CL.JPG"
297,0,0,1,0,0,0,,0,18,54,"\Photos\USTProject\HS-15-SBR-12\CL\HS-15-SBR-12B-1-CL.JPG"
298,0,0,1,0,0,0,,0,18,54,"\Photos\USTProject\HS-15-SBR-12\CL\HS-15-SBR-12B-2-CL.JPG"
299,0,0,1,0,0,0,,0,19,55,"\Photos\USTProject\HS-15-SBR-13\CL\HS-15-SBR-13A-CL.JPG"
300,0,0,1,0,0,0,,0,20,56,"\Photos\USTProject\HS-15-SBR-13\CL\HS-15-SBR-13B-1-CL.JPG"
301,0,0,1,0,0,0,,0,20,56,"\Photos\USTProject\HS-15-SBR-13\CL\HS-15-SBR-13B-2-CL.JPG"
302,0,0,1,0,0,0,,0,21,57,"\Photos\USTProject\HS-15-SBR-14\CL\HS-15-SBR-14A-1-CL.JPG"
303,0,0,1,0,0,0,,0,21,57,"\Photos\USTProject\HS-15-SBR-14\CL\HS-15-SBR-14A-2-CL.JPG"
304,0,0,1,0,0,0,,0,22,58,"\Photos\USTProject\HS-15-SBR-14\CL\HS-15-SBR-14B-CL.JPG"
305,0,0,1,0,0,0,,0,55,6,"\Photos\USTProject\HS-15-STR-1\CL_AND_OVERVIEW\HS-15-STR-1A-CL.JPG"
306,0,0,1,0,0,0,,0,,59,"\C:\Users\love1071\Desktop\St_Thomas_CL_2-2016-06-21\St Thomas CL 2\HS-15-STR-2-CL.JPG"
307,0,0,0,0,0,0,,0,75,17,"\C:\Users\love1071\Desktop\St_Thomas_CL_2-2016-06-21\St Thomas CL 2\HS-15-STR-7-1-CL.JPG"
308,0,0,0,0,0,0,,0,75,17,"\C:\Users\love1071\Desktop\St_Thomas_CL_2-2016-06-21\St Thomas CL 2\HS-15-STR-7-2-CL.JPG"
309,0,0,0,0,0,0,,0,76,18,"\C:\Users\love1071\Desktop\St_Thomas_CL_2-2016-06-21\St Thomas CL 2\HS-15-STR-8A-CL.JPG"
310,0,1,0,0,0,0,,0,55,6,"\Photos\USTProject\HS-15-STR-1\PETROGRAPHY\HS-15-STR-1A-PPL-4x.jpg"
311,0,1,0,0,0,0,,0,55,6,"\Photos\USTProject\HS-15-STR-1\PETROGRAPHY\HS-15-STR-1A-PPl-10x.jpg"
312,0,1,0,0,0,0,,0,56,7,"\Photos\USTProject\HS-15-STR-1\PETROGRAPHY\HS-15-STR-1B-PPL-4x (2).jpg"
313,0,1,0,0,0,0,,0,56,7,"\Photos\USTProject\HS-15-STR-1\PETROGRAPHY\HS-15-STR-1B-PPL-10x.jpg"
314,0,1,0,0,0,0,,0,,59,"\Photos\USTProject\HS-15-STR-2\PETROGRAPHY\HS-15-STR-2-PPL-4x.jpg"
315,0,1,0,0,0,0,,0,,59,"\Photos\USTProject\HS-15-STR-2\PETROGRAPHY\HS-15-STR-2-PPL-10x.jpg"
316,0,1,0,0,0,0,,0,,9,"\Photos\USTProject\HS-15-STR-3\PETROGRAPHY\HS-15-STR-3-PPL-4x.jpg"
317,0,1,0,0,0,0,,0,,9,"\Photos\USTProject\HS-15-STR-3\PETROGRAPHY\HS-15-STR-3-PPL-10x.jpg"
318,1,0,0,0,0,0,,0,60,0,"\Photos\USTProject\HS-15-STR-4\HS-15-STR-4A.jpg"
319,0,0,0,0,0,0,,0,,0,"\Photos\USTProject\HS-15-STR-4\HS-15-STR-4B.jpg"
320,1,0,0,0,0,0,,0,61,0,"\Photos\USTProject\HS-15-STR-4\HS-15-STR-4B.jpg"
321,1,0,0,0,0,0,,0,62,0,"\Photos\USTProject\HS-15-STR-4\HS-15-STR-4C.jpg"
322,1,0,0,0,0,0,,0,63,0,"\Photos\USTProject\HS-15-STR-4\HS-15-STR-4D.jpg"
323,1,0,0,0,0,0,,0,64,0,"\Photos\USTProject\HS-15-STR-4\HS-15-STR-4E.jpg"
324,0,0,0,0,0,0,,0,,,"\Photos\USTProject\HS-15-STR-4\HS-15-STR-4E-TS.png"
325,0,0,0,0,1,0,,0,,60,"\Photos\USTProject\HS-15-STR-4\HS-15-STR-4E-TS.png"
326,0,0,0,0,1,0,,0,,61,"\Photos\USTProject\HS-15-STR-4\HS-15-STR-4D-TS.png"
327,0,0,0,0,1,0,,0,,62,"\Photos\USTProject\HS-15-STR-4\HS-15-STR-4C-TS.png"
328,0,0,0,0,1,0,,0,,63,"\Photos\USTProject\HS-15-STR-4\HS-15-STR-4B-TS.png"
329,0,0,0,0,1,0,,0,,64,"\Photos\USTProject\HS-15-STR-4\HS-15-STR-4A.jpg"
330,0,1,0,0,0,0,,0,,63,"\Photos\USTProject\HS-15-STR-4\Petrography\HS-15-sTR-4B-PPL-4x.jpg"
331,0,1,0,0,0,0,,0,,63,"\Photos\USTProject\HS-15-STR-4\Petrography\HS-15-STR-4B-PPL-10x-GREENCEMENT.jpg"
332,0,1,0,0,0,0,,0,,63,"\Photos\USTProject\HS-15-STR-4\Petrography\HS-15-STR-4B-PPL-10x-GRUMEAUX.jpg"
333,0,0,0,0,0,0,,0,26,0,"\Photos\USTProject\HS-15-SBR-2\meso\HS_15_SBR_2A_MESO_1.jpg"
334,0,0,0,0,0,0,,0,27,0,"\Photos\USTProject\HS-15-SBR-2\meso\HS_15_SBR_2B_MESO_1.jpg"
335,0,0,0,0,0,0,,0,28,0,"\Photos\USTProject\HS-15-SBR-2\meso\HS_15_SBR_2C_MESO_1.jpg"
336,0,0,0,0,0,0,,0,29,0,"\Photos\USTProject\HS-15-SBR-2\meso\HS_15_SBR_2D_MESO_1.jpg"
337,0,0,0,0,0,0,,0,26,35,"\Photos\USTProject\HS-15-SBR-2\thins\HS_15_SBR_2A_TS.jpg"
338,0,0,0,0,0,0,,0,27,36,"\Photos\USTProject\HS-15-SBR-2\thins\HS_15_SBR_2B_TS.jpg"
339,0,0,0,0,0,0,,0,28,37,"\Photos\USTProject\HS-15-SBR-2\thins\HS_15_SBR_2C_TS.jpg"
340,0,0,0,0,0,0,,0,29,38,"\Photos\USTProject\HS-15-SBR-2\thins\HS_15_SBR_2D_TS.jpg"
341,0,0,0,0,0,0,,0,42,0,"\Photos\USTProject\HS-15-SBR-7\meso\HS_15_SBR_7A_MESO_1.jpg"
342,0,0,0,0,0,0,,0,43,0,"\Photos\USTProject\HS-15-SBR-7\meso\HS_15_SBR_7B_MESO_1.jpg"
343,0,0,0,0,0,0,,0,44,0,"\Photos\USTProject\HS-15-SBR-7\meso\HS_15_SBR_7C_MESO_1.jpg"
344,0,0,0,0,0,0,,0,44,50,"\Photos\USTProject\HS-15-SBR-7\thins\HS_15_SBR_7C_TS.jpg"
345,0,0,0,0,0,0,,0,43,49,"\Photos\USTProject\HS-15-SBR-7\thins\HS_15_SBR_7B_TS.jpg"
346,0,0,0,0,0,0,,0,42,48,"\Photos\USTProject\HS-15-SBR-7\thins\HS_15_SBR_7A_TS.jpg"
347,0,0,0,0,0,0,,0,39,0,"\Photos\USTProject\HS-15-SBR-6\meso\HS_15_SBR_6A_MESO_1.jpg"
348,0,0,0,0,0,0,,0,40,0,"\Photos\USTProject\HS-15-SBR-6\meso\HS_15_SBR_6B_MESO_1.jpg"
349,0,0,0,0,0,0,,0,41,0,"\Photos\USTProject\HS-15-SBR-6\meso\HS_15_SBR_6C_MESO_1.jpg"
350,0,0,0,0,0,0,,0,41,47,"\Photos\USTProject\HS-15-SBR-6\thins\HS_15_SBR_6C_TS.jpg"
351,0,0,0,0,0,0,,0,40,46,"\Photos\USTProject\HS-15-SBR-6\thins\HS_15_SBR_6B_TS.jpg"
352,0,0,0,0,0,0,,0,39,45,"\Photos\USTProject\HS-15-SBR-6\thins\HS_15_SBR_6A_TS.jpg"
353,0,0,0,0,0,0,,0,2,0,"\Photos\USTProject\HS-15-SBR-1\Meso\HS_15_SBR_1B_MESO_1.jpg"
354,0,0,0,0,0,0,,0,1,0,"\Photos\USTProject\HS-15-SBR-1\Meso\HS_15_SBR_1A_MESO_1.jpg"
355,0,0,0,0,0,0,,0,1,,"\Photos\USTProject\HS-15-SBR-1\thins\HS_15_SBR_1A_TS.jpg"
356,0,0,0,0,0,0,,0,2,,"\Photos\USTProject\HS-15-SBR-1\thins\HS_15_SBR_1B_TS.jpg"
357,0,0,0,0,0,0,,0,38,0,"\Photos\USTProject\HS-15-SBR-5\meso\HS_15_SBR_5C_MESO_1.jpg"
358,0,0,0,0,0,0,,0,38,44,"\Photos\USTProject\HS-15-SBR-5\thins\HS_15_SBR_5C_TS.jpg"
359,0,0,0,0,0,0,,0,16,52,"\Photos\USTProject\HS-15-SBR-10\thins\HS_15_SBR_10B_TS.jpg"
360,0,0,0,0,0,0,,0,17,53,"\Photos\USTProject\HS-15-SBR-12\thins\HS_15_SBR_12A_TS.jpg"
361,0,0,0,0,0,0,,0,18,54,"\Photos\USTProject\HS-15-SBR-12\thins\HS_15_SBR_12B_TS.jpg"
363,0,0,0,0,0,0,,0,19,55,"\Photos\USTProject\HS-15-SBR-13\thins\HS_15_SBR_13A_TS.jpg"
364,0,0,0,0,0,0,,0,20,56,"\Photos\USTProject\HS-15-SBR-13\thins\HS_15_SBR_13B_TS.jpg"
365,1,0,0,0,0,0,,56,154,0,"\Photos\USTProject\16-WB-300\16-WB-300.1.jpg"
366,1,0,0,0,0,0,,56,154,0,"\Photos\USTProject\16-WB-300\16-WB-300.2.jpg"
367,1,0,0,0,0,0,,56,154,0,"\Photos\USTProject\16-WB-300\16-WB-300.3.jpg"
368,1,0,0,0,0,0,,56,154,0,"\Photos\USTProject\16-WB-300\16-WB-300.4.jpg"
369,0,0,0,0,1,0,,0,8,0,"\Photos\USTProject\16-WB-300\Thick Sections\16-WB-300-ThS.tif"
370,0,0,0,0,1,0,,0,8,0,"\Photos\USTProject\16-WB-300\Thick Sections\16-WB-300B-1-ThS.tif"
372,1,0,0,0,0,0,,,127,0,"\Photos\USTProject\16-WB-305\16-WB-305.A.2.jpg"
374,1,0,0,0,0,0,,172,114,0,"\Photos\USTProject\16-WB-205\16-WB-205.1.jpg"
375,1,0,0,0,0,0,,172,114,0,"\Photos\USTProject\16-WB-205\16-WB-205.2.jpg"
376,0,0,0,0,1,0,,0,114,123,"\Photos\USTProject\16-WB-205\Thick Section\16-WB-205A-ThS.tif"
377,0,0,0,0,0,0,,0,114,124,"\Photos\USTProject\16-WB-205\Thick Section\16-WB-205B-ThS.tif"
378,1,0,0,0,0,0,,173,115,0,"\Photos\USTProject\16-WB-206\16-WB-206.2.jpg
\Photos\USTProject\16-WB-206\16-WB-206.1.jpg"
379,1,0,0,0,0,0,,173,115,0,"\Photos\USTProject\16-WB-206\16-WB-206.1.jpg"
380,1,0,0,0,0,0,,0,115,0,"\Photos\USTProject\16-WB-206\16-WB-206.1.jpg"
381,0,0,0,0,1,0,,0,115,125,"\Photos\USTProject\16-WB-206\Thick Section\16-WB-206A-ThS.tif"
382,0,0,0,0,0,0,,0,115,126,"\Photos\USTProject\16-WB-206\16-WB-206.2.jpg"
383,1,0,0,0,0,0,,174,116,0,"\Photos\USTProject\16-WB-207\16-WB-207.1.jpg"
384,1,0,0,0,0,0,,174,116,0,"\Photos\USTProject\16-WB-207\16-WB-207.2.jpg"
385,1,0,0,0,0,0,,0,116,0,"\Photos\USTProject\16-WB-207\16-WB-207.3.jpg"
386,0,0,0,0,1,0,,0,116,127,"\Photos\USTProject\16-WB-207\Thick Section\16-WB-207-ThS.tif"
387,0,0,0,0,1,0,,0,9,129,"\Photos\USTProject\16-WB-4\Thick Sections\16-WB-4A-ThS.tif"
388,0,0,0,0,1,0,,0,10,130,"\Photos\USTProject\16-WB-4\Thick Sections\16-WB-4B-ThS.tiF"
389,0,0,0,0,1,0,,0,11,131,"\Photos\USTProject\16-WB-4\Thick Sections\16-WB-4C-ThS.tif"
390,0,0,0,0,0,0,,176,118,0,"\Photos\USTProject\16-WB-210\16-WB-210.1.jpg"
391,1,0,0,0,0,0,,0,118,0,"\Photos\USTProject\16-WB-210\16-WB-210.2.jpg"
392,0,0,0,0,1,0,,0,118,132,"\Photos\USTProject\16-WB-210\Thick Section\16-WB-210-ThS.tif"
393,1,0,0,0,0,0,,177,119,0,"\Photos\USTProject\16-WB-211\16-WB-211.1.jpg"
394,1,0,0,0,0,0,,177,119,0,"\Photos\USTProject\16-WB-211\16-WB-211.2.jpg"
395,1,0,0,0,0,0,,177,119,0,"\Photos\USTProject\16-WB-211\16-WB-211.3.jpg"
396,1,0,0,0,0,0,,177,119,0,"\Photos\USTProject\16-WB-211\16-WB-211.4.jpg"
397,1,0,0,0,0,0,,177,119,0,"\Photos\USTProject\16-WB-211\16-WB-211.5.jpg"
398,1,0,0,0,0,0,,0,119,0,"\Photos\USTProject\16-WB-211\16-WB-211.5.jpg"
399,0,0,0,0,1,0,,0,119,133,"\Photos\USTProject\16-WB-211\Thick Section\16-WB-211A-ThS.tif"
400,0,0,0,0,1,0,,0,119,134,"\Photos\USTProject\16-WB-211\Thick Section\16-WB-211B-ThS.tif"
401,0,0,0,0,1,0,,0,12,84,"\Photos\USTProject\16-WB-5\Thick Sections\16-WB-5A-ThS.tif"
402,0,0,0,0,1,0,,0,13,135,"\Photos\USTProject\16-WB-5\Thick Sections\16-WB-5B-ThS.tif"
403,0,0,0,0,1,0,,0,14,137,"\Photos\USTProject\16-WB-5\Thick Sections\16-WB-5C-ThS.tif"
404,1,0,0,0,0,0,,178,120,0,"\Photos\USTProject\16-WB-212\16-WB-212.1.jpg"
405,1,0,0,0,0,0,,178,120,0,"\Photos\USTProject\16-WB-212\16-WB-212.2.jpg"
406,1,0,0,0,0,0,,178,120,0,"\Photos\USTProject\16-WB-212\16-WB-212.3.jpg"
407,1,0,0,0,0,0,,178,120,0,"\Photos\USTProject\16-WB-212\16-WB-212.4.jpg"
408,1,0,0,0,0,0,,0,120,0,"\Photos\USTProject\16-WB-212\16-WB-212.4.jpg"
409,0,0,0,0,1,0,,0,120,138,"\Photos\USTProject\16-WB-212\Thick Section\16-WB-212-ThS.tif"
410,0,0,0,0,1,0,,0,120,139,"\Photos\USTProject\16-WB-212\Thick Section\16-WB-212-ThS.tif"
411,0,0,0,0,0,0,,179,121,0,"\Photos\USTProject\16-WB-213\16-WB-213.1.jpg"
412,1,0,0,0,0,0,,0,121,0,"\Photos\USTProject\16-WB-213\16-WB-213.1.jpg"
413,0,0,0,0,1,0,,0,121,140,"\Photos\USTProject\16-WB-213\Thick Section\16-WB-213-ThS.tif"
414,0,0,0,0,1,0,,0,8,141,"\Photos\USTProject\16-WB-300\Thick Sections\16-WB-300-ThS.tif"
415,0,0,0,0,1,0,,0,8,142,"\Photos\USTProject\16-WB-300\Thick Sections\16-WB-300B-1-ThS.tif"
416,1,0,0,0,0,0,,181,123,0,"\Photos\USTProject\16-WB-303\16-WB-303.B.8.jpg"
417,1,0,0,0,0,0,,181,122,0,"\Photos\USTProject\16-WB-303\16-WB-303.A.1.jpg"
418,1,0,0,0,0,0,,181,122,0,"\Photos\USTProject\16-WB-303\16-WB-303.A.2.jpg"
419,1,0,0,0,0,0,,181,122,0,"\Photos\USTProject\16-WB-303\16-WB-303.A.3.jpg"
420,1,0,0,0,0,0,,181,122,0,"\Photos\USTProject\16-WB-303\16-WB-303.A.4.jpg"
421,1,0,0,0,0,0,,181,122,0,"\Photos\USTProject\16-WB-303\16-WB-303.A.5.jpg"
422,1,0,0,0,0,0,,181,123,0,"\Photos\USTProject\16-WB-303\16-WB-303.B.1.jpg"
423,1,0,0,0,0,0,,181,123,0,"\Photos\USTProject\16-WB-303\16-WB-303.B.2.jpg"
424,1,0,0,0,0,0,,181,123,0,"\Photos\USTProject\16-WB-303\16-WB-303.B.3.jpg"
425,1,0,0,0,0,0,,181,123,0,"\Photos\USTProject\16-WB-303\16-WB-303.B.4.jpg"
426,1,0,0,0,0,0,,181,123,0,"\Photos\USTProject\16-WB-303\16-WB-303.B.5.jpg"
427,1,0,0,0,0,0,,181,123,0,"\Photos\USTProject\16-WB-303\16-WB-303.B.6.jpg"
